,noteId,noteAuthorParticipantId,createdAtMillis,timestampMillisOfFirstNonNMRStatus,firstNonNMRStatus,timestampMillisOfCurrentStatus,currentStatus,timestampMillisOfLatestNonNMRStatus,mostRecentNonNMRStatus,timestampMillisOfStatusLock,lockedStatus,timestampMillisOfRetroLock,currentCoreStatus,currentExpansionStatus,currentGroupStatus,currentDecidedBy,currentModelingGroup
0,1529283490486812673,81ED8E6CEC0FBCF3AB2C16F57A25B0C5C6BE3F96631F48E9A1AF684426244621,1653444571503,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
1,1529288840854347782,AD7D7259DB3EA3A39D9605EB30D806CBEABDE945E2A6134D916617EB3CEE950A,1653445847133,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
2,1529284698874081280,1C711540D4B87D068865F1645FAA915359E8DA023A8347ADBF8CC980FFE962FC,1653444859604,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
3,1529288639947034624,1C711540D4B87D068865F1645FAA915359E8DA023A8347ADBF8CC980FFE962FC,1653445799230,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
4,1529292633243275264,B8BE7E1FC4596B0FD69D252BB8E8F7AEBD628780872DEC348D6AA78E9FDB19BE,1653446751305,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
5,1529288710612824065,9836AF1E1C43311CCACC523F29E5329178F8074B1C31FE3D4F3604BEBA83C6E7,1653445816079,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
6,1529294614628380674,B8BE7E1FC4596B0FD69D252BB8E8F7AEBD628780872DEC348D6AA78E9FDB19BE,1653447223706,1653505286808.0,CURRENTLY_RATED_HELPFUL,1714299042369,CURRENTLY_RATED_HELPFUL,1653505286808.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,CURRENTLY_RATED_HELPFUL,,CURRENTLY_RATED_HELPFUL,CURRENTLY_RATED_HELPFUL,CURRENTLY_RATED_HELPFUL,CoreModel (v1.1),13.0
7,1529286044977246208,1C711540D4B87D068865F1645FAA915359E8DA023A8347ADBF8CC980FFE962FC,1653445180541,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
8,1529323838990786560,F71958266F2066E9AC1BAA0C702CD024B047B7889026DF0FBA056BB6D5E8CAB5,1653454191335,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
9,1529322996904644609,E23C772EF7DF3D81F63CAA25C98A7E87964FDB3948170C2B6C8B153133CB2438,1653453990567,1653509790224.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,CURRENTLY_RATED_NOT_HELPFUL,1653509790224.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,CURRENTLY_RATED_NOT_HELPFUL,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_NOT_HELPFUL,ScoringDriftGuard (v1.0),13.0
10,1529314073355100162,A16F4C7E5929B57375A7ACCE458C637C15A248D5193A98369CB49D8FA9EFCD5B,1653451863028,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
11,1529316859459289088,A16F4C7E5929B57375A7ACCE458C637C15A248D5193A98369CB49D8FA9EFCD5B,1653452527286,1664298863750.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664298863750.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
12,1529251847780847616,0C965CD40901A84438616096265B286AD2BEB337C02530B30C17F807C4EEF32A,1653437027293,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
13,1529259431648559105,E49C541BB782E069977535FAFCB0C032A842926FAC0142AA21C6D3AE2EAD2583,1653438835431,1653447386367.0,CURRENTLY_RATED_HELPFUL,1714299042369,CURRENTLY_RATED_HELPFUL,1653447386367.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,CURRENTLY_RATED_HELPFUL,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_HELPFUL,GroupModel13 (v1.1),13.0
14,1529264201578844161,B24246C06578ABE1F15FAA255F19E69B94BA875B596CF580F58CFA58C966FDF9,1653439972668,1653497779658.0,CURRENTLY_RATED_HELPFUL,1714299042369,CURRENTLY_RATED_HELPFUL,1653497779658.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,CURRENTLY_RATED_HELPFUL,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_HELPFUL,GroupModel13 (v1.1),13.0
15,1529259065339129858,B24246C06578ABE1F15FAA255F19E69B94BA875B596CF580F58CFA58C966FDF9,1653438748093,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
16,1529259281568059392,B24246C06578ABE1F15FAA255F19E69B94BA875B596CF580F58CFA58C966FDF9,1653438799646,1653508305878.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653508305878.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_HELPFUL,CoreModel (v1.1),13.0
17,1529255610763599872,8E62BD65FDE83A3D3E1BF5CCD8DC863F1A5C1C2773D8BB5CC49EE0811F45608E,1653437924458,1654840577768.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1654840577768.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
18,1529254632471646208,8E62BD65FDE83A3D3E1BF5CCD8DC863F1A5C1C2773D8BB5CC49EE0811F45608E,1653437691215,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
19,1529262083749122049,8E62BD65FDE83A3D3E1BF5CCD8DC863F1A5C1C2773D8BB5CC49EE0811F45608E,1653439467737,1654534574965.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1654534574965.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
20,1529255727541497856,EDBC99D7DDD5C7FDB1A8ECC37F4404C085D85F7668B9A604823C586934EC1DE1,1653437952301,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
21,1529258088984879105,8CA0768CB554073303632733437BDFDD361846EA2308E9C360D66EB19754741E,1653438515313,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
22,1529303705828306945,F71958266F2066E9AC1BAA0C702CD024B047B7889026DF0FBA056BB6D5E8CAB5,1653449391216,1653497779658.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653497779658.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
23,1529299711965859841,13C8AACD670F2905CE37C4D1053CB4DD10561D8CE3188EBCEB1C7238B5BA4FBD,1653448439005,1654048590366.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1654048590366.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
24,1529310590144958466,8BBD8507AB2B3EBFFD4BAE954D11D71C02DA8AD77AAACDCD576372BCB6066D3A,1653451032564,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
25,1529308932165935104,313317BF52997610796E02455858BAEFD339EF142CF96C39123A143929B9BAFE,1653450637271,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
26,1529297210336235522,C614B522E9D4A1EA5B60319AB445EBBE335F0876AFC1FA8FD7ABA0F27971DA5E,1653447842570,1653497779658.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653497779658.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
27,1529297160012976128,AE6203504D618089E8EA0990599540A286587079FA7A05A1A68860379084BFC9,1653447830571,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
28,1529303786887471104,15E0AB6B829A76E0F4A90C7B1A9BE193A07A4CE24CF78BC8485F7A419F10A470,1653449410542,1653627364154.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653627364154.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
29,1529266697693188096,00A5C9EBF7FD59793C88C763D13258E21997057AAF27F6160F1A2E9B4892E53D,1653440567789,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
30,1529276265995374593,11B5D242E2D7B82BFB6377AFD21F7A92248A689D056C6B0DC4DCDEAA84A3D01A,1653442849050,1664746951442.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664746951442.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
31,1529266084553101312,76D75596753AC43955A8B72188F1AE7C4CF088C9E942575E0B1D7D9F8BC2FF79,1653440421603,1664298863750.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664298863750.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_HELPFUL,CoreModel (v1.1),13.0
32,1529273297254350853,AD14AB821D590A9CAD820FFED5BDE0D95B414C708C5F0E027DDBBC1825489DFE,1653442141246,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
33,1529270024770297856,00A5C9EBF7FD59793C88C763D13258E21997057AAF27F6160F1A2E9B4892E53D,1653441361025,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
34,1529272240436568065,F2DD55494295FBC03B05D44DF96A00D52A77AD8E14729E172AE8B65694D72BF1,1653441889282,1669061087628.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1669061087628.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
35,1529270919545372674,8CA0768CB554073303632733437BDFDD361846EA2308E9C360D66EB19754741E,1653441574356,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
36,1529269638114078720,4AB132421C138901451F308825D7A7B7689C0EE658D8A12A9B5749E9396857AE,1653441268839,1664298863750.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664298863750.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
37,1529266172419444736,F71958266F2066E9AC1BAA0C702CD024B047B7889026DF0FBA056BB6D5E8CAB5,1653440442554,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
38,1529330953012711424,E885231222A8461BF54B522BCBC64818C83B0A29C3301BC9F31ABEEDCE2BE445,1653455887450,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
39,1529333214057222145,B742C1CFC363CC3743437B1333514E2044147A1BCF94275A1A45C2ED42BC7F36,1653456426527,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
40,1529334033800433664,B742C1CFC363CC3743437B1333514E2044147A1BCF94275A1A45C2ED42BC7F36,1653456621968,1664298863750.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664298863750.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
41,1529334630536593410,3E35C4E37276B5BDC8C6E3C3646DAD5F79482BF8C18B9F80027B8FC56448CDD3,1653456764241,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
42,1529327618918699008,955DD22AA448C413289746A992295D0AFE89180CCF6B2ABAA46012BBAB442343,1653455092541,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
43,1529371404650659840,901A4C1000AD7EF5874AA62819E1868DE39A5E4D9F25B44C6790A4D958E729F1,1653465531871,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
44,1529381305359577088,3EC81322ED1846BE9DC0D81E0FE512FCB0A171C28BB30C5E5876D735DCFFBE95,1653467892385,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
45,1529449812134854656,81CB8B388A167E5AEB05251F2CDB48B83E52B7C4C2ABF16B1020C4A30DFA7869,1653484225673,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
46,1529441100330586112,411B9FDA0DE7F84C00F88EB50245DC4D7FC624C37A3384D0BFF1E159320EED6E,1653482148616,1653513973772.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653513973772.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
47,1529467626132480000,BD53AD6D8EAB35E853CAF6914AE852A6B3F20148701DBA68C5C10E20D31C6A35,1653488472861,1653519979041.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653519979041.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
48,1529466570027720706,BD53AD6D8EAB35E853CAF6914AE852A6B3F20148701DBA68C5C10E20D31C6A35,1653488221066,1664298863750.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,CURRENTLY_RATED_NOT_HELPFUL,1664298863750.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,CURRENTLY_RATED_NOT_HELPFUL,,CURRENTLY_RATED_NOT_HELPFUL,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
49,1529454793843875840,13C8AACD670F2905CE37C4D1053CB4DD10561D8CE3188EBCEB1C7238B5BA4FBD,1653485413405,1653526306019.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653526306019.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
50,1529422057796161536,02C5FAD38D7233E39A7821E8D69A46164FD0231EE3FCAB903D92338FD3D6C273,1653477608524,1653566188877.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,CURRENTLY_RATED_NOT_HELPFUL,1653566188877.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,CURRENTLY_RATED_NOT_HELPFUL,1660435200000.0,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_NOT_HELPFUL,ScoringDriftGuard (v1.0),13.0
51,1529436644021084160,8AF5F65C2A37F11EBA7D459FBFE2448D162EF72DD2E40897655364BD3EF56C52,1653481086150,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
52,1529405932517613569,2D02A41E8126937FF2B2DE9D2F3C25752E9162679D483AE3E7F5C89106472EA9,1653473763959,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
53,1529465597381206017,67AC25842E874415F6814DC2125F8E37223B740C2D136FE93800E2B156025A99,1653487989169,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
54,1529465837412880386,67AC25842E874415F6814DC2125F8E37223B740C2D136FE93800E2B156025A99,1653488046396,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
55,1529468070108049408,AD7D7259DB3EA3A39D9605EB30D806CBEABDE945E2A6134D916617EB3CEE950A,1653488578712,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
56,1529518957756944384,8BBA91C4957E89E3F3E7375E11B946CC2326AC39FC2BFFD5359824DDE642711C,1653500711275,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
57,1529514395084238849,5088DC757881211E38353AE3147065CA37F24850EB50DDD6D2F1280CABB91412,1653499623448,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
58,1529519083980455936,B203C1447544E30B5A31E3A8C5292A65841B2A34CA7BB1902BFE2330BBEA513C,1653500741368,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,,CoreModel (v1.1),
59,1529518780111527938,B203C1447544E30B5A31E3A8C5292A65841B2A34CA7BB1902BFE2330BBEA513C,1653500668920,1664471484378.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664471484378.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
60,1529518198172925952,B203C1447544E30B5A31E3A8C5292A65841B2A34CA7BB1902BFE2330BBEA513C,1653500530175,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
61,1529534502640312320,A2260CBD746ABCB97CF4192BEDE3E715BAA5E334ADA95236FC30E0D6BAAC4E4C,1653504417463,1664298863750.0,CURRENTLY_RATED_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664298863750.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
62,1529480917030359041,56D34958329CA32C5C8E5D41A45D02A55CC1F01DED4A8DFD6CC0088DE09AFA95,1653491641658,1653592007480.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653592007480.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
63,1529511240766300169,0F9F2AE797DF64620DCF116808E336FE7105761DDE99ED4BB9D4D3A61D0F5B7C,1653498871400,1664298863750.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1664298863750.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
64,1529510405835571200,0F9F2AE797DF64620DCF116808E336FE7105761DDE99ED4BB9D4D3A61D0F5B7C,1653498672337,1653534133551.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,CURRENTLY_RATED_NOT_HELPFUL,1653534133551.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,CURRENTLY_RATED_NOT_HELPFUL,1660435200000.0,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CURRENTLY_RATED_NOT_HELPFUL,ScoringDriftGuard (v1.0),13.0
65,1529513755905777664,B079CC046F9AC5E0019087428E99ABAD1863DCF3034208491297F908D003D928,1653499471056,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
66,1529538124958900225,23BEE542AB79259C14AF0E5CB98D2EE9875D8EDD3D437A51462E5FA9C88F6164,1653505281091,1654138291476.0,CURRENTLY_RATED_HELPFUL,1714299042369,CURRENTLY_RATED_HELPFUL,1654138291476.0,CURRENTLY_RATED_HELPFUL,1674003109873.0,CURRENTLY_RATED_HELPFUL,,CURRENTLY_RATED_HELPFUL,CURRENTLY_RATED_HELPFUL,,CoreModel (v1.1),
67,1529550102947323906,8E62BD65FDE83A3D3E1BF5CCD8DC863F1A5C1C2773D8BB5CC49EE0811F45608E,1653508136867,1653530187704.0,CURRENTLY_RATED_NOT_HELPFUL,1714299042369,NEEDS_MORE_RATINGS,1653530187704.0,CURRENTLY_RATED_NOT_HELPFUL,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
68,1529514503410524160,B079CC046F9AC5E0019087428E99ABAD1863DCF3034208491297F908D003D928,1653499649275,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
69,1529550081724063745,D1745A7E263589A289982A9032BF9867C2D5B2DDE71C9EF7C5A72E000F1E9B9E,1653508131807,,,1714299042369,NEEDS_MORE_RATINGS,,,1674003109873.0,NEEDS_MORE_RATINGS,,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,NEEDS_MORE_RATINGS,CoreModel (v1.1),13.0
