,participantId,enrollmentState,successfulRatingNeededToEarnIn,timestampOfLastStateChange,timestampOfLastEarnOut,modelingPopulation,modelingGroup,numberOfTimesEarnedOut
2204,4E3B1687FD81C422D9D9DD14591F2B7507AF5AE689E892AC9B65870FB8D567E7,atRisk,5,1711877500977,1,CORE,0.0,0
2205,37EF9140C2675D7959583A48B1998CE310EB0533B28494B0EBC30D47563FD9B4,newUser,5,1711877500977,1,CORE,14.0,0
2206,128B9B730DC5AC0DF27A4EB06239B8639783AD698CF13FF55323DAE0640AED5F,earnedIn,5,1711877500977,1,CORE,0.0,0
2207,47D5657BA60C5556BA5981E84F3DB7E6746BFB9F4AC7DDFFA9A3EB3C932544B6,earnedIn,5,1711877500977,1,CORE,0.0,0
2208,E2A4A9BDAB0AB978C20B4B6A076B29A1949DC8F4F2BE1931FFFE982EB23E076A,newUser,5,1711877500977,1,EXPANSION,7.0,0
2209,07169AD3CDC45C3DD1E0BAB77B4D7DF628683FCD33B72ABEF337F657F9D4F650,newUser,5,1711877500977,1,CORE,0.0,0
2210,8A6A40E395A4EF667E2D4648BE2F0CD789843A7D1A475842996B6A91B17F492D,newUser,5,1704071551267,1,CORE,6.0,0
2211,C6AA9674B7FE3D7F7C0EB84BEBA6B7B6189026D1A634E9AAF94163B8318C05C7,earnedOutAcknowledged,50,1712166429529,1712159915303,CORE,13.0,1
2212,F921D0FBA125803FE4D6F844EC568C41B6A29E2A4EAE90395C368AE283A16E92,earnedIn,5,1711877500977,1,CORE,13.0,0
2213,6EC58A6B13378DCCB1D50412533534335915E9E4053C22F5F74CB9C2A919CA9D,newUser,5,1709578909625,1,CORE,0.0,0
2214,21D9C0BAA240477BCD28C2469D1C0478737C03B84A12C804B6973CD9C0D95721,newUser,5,1709578909625,1,CORE,0.0,0
2215,FEC03DCDDBD7A76AE2C750FA6FDFB067EFA2B5D6E8E0B6F4E94EC90C907652B9,newUser,5,1703357591037,1,CORE,0.0,0
2216,5F62B06D1BD86BB9360F5D073FB6D451C8105100C02D568C7D13FCABEA6E0E45,newUser,5,1711877500977,1,CORE,0.0,0
2217,B141FAE8C51D5056EE83D0396B078F15EBABD6E4A9956F55A4ACA35C4DD88A40,newUser,5,1711877500977,1,EXPANSION,0.0,0
2218,34345F58EEDE1A398829CC747B9730FA7993ACA64F2B13271630F5A761190614,newUser,5,1711877500977,1,EXPANSION,0.0,0
2219,5FB491063EA5D82393D575B0125C04B35F785A48321DEF571187C6D1FEDC555D,newUser,5,1711877500977,1,CORE,0.0,0
2220,9C525D4BE7C4FAF663475AA8F8147EB50F25E8E7EC7DD1661A3798CC65B1410F,newUser,5,1711877500977,1,CORE,11.0,0
2221,ED8A98EBBD8D0014160F706B4E9ED4814F232FFCEFE46B09ADAC4B83DC6A1877,earnedIn,5,1709578909625,1,CORE,0.0,0
2222,16C62A85BBC941689BA22DF391EFDB51D2B81A94D1AA9412853FB6A7394AA010,earnedIn,5,1711877500977,1,CORE,0.0,0
2223,753C170ACA0CBB5F5A3C26C834F58BD59AEEAB960B8701EE1DED3D58EFD55BDD,earnedIn,5,1709578909625,1,CORE,9.0,0
2224,1176D64269F159208B54DE0ED64F42CCB141DEDF907EB906726A21C3E4ACF383,earnedOutAcknowledged,63,1712166429477,1712159915303,CORE,0.0,1
2225,A322A858C8A381CF0B194CA4193EA729DA5A45F86F8DC57F7F07735835AB3B6A,newUser,5,1711877500977,1,EXPANSION,0.0,0
2226,9F731C15E76B9966A8CB804DA30921AB46A04F668194348561898ADCA1855381,earnedIn,5,1711877500977,1,CORE,11.0,0
2227,3B97A745FB27F504965FFD72F92BF958FFB2F14B439938E93094984D4F22876A,newUser,5,1711877500977,1,CORE,11.0,0
2228,FAF83309DB1703C6F6BBA1BBCCA8248A25526F93F2A49781C919537F1346A897,newUser,5,1711877500977,1,CORE,0.0,0
2229,C9ED4C83DC712FCE14853112A6DC3105F6E02160B62B9A55278FBB46067D465B,earnedIn,5,1709578909625,1,CORE,0.0,0
2230,5504FA1930ECA1FAE0D0C9411AF51E96F650724D6CA673192735A1AD246BCF75,earnedIn,5,1711877500977,1,CORE,0.0,0
2231,1307344B33D337B2D0DBD9F9657A797A36E4185001EB437F39B519AF33F81178,newUser,5,1711877500977,1,CORE,3.0,0
2232,99ABCDBD05F18A30C5282B3CB850FC3433E58A809ADFE78D7BD4519E049D9E1B,earnedIn,5,1712225194225,1,CORE,0.0,0
2233,1176904915CD82D7C2E939D16CE2EE56E490DE60B0B6460DAAF689B341C0DC5D,newUser,5,1711877500977,1,CORE,13.0,0
2234,F094C58FDE178142485964EEEB9803366BAC1D6334988D82E290D92444041479,newUser,5,1703817016566,1,CORE,0.0,0
2235,89EB327F7B8FF3C8FB2CE8F38EBE0D9BC14CC7B85BD5ECE9AF472FBB351D8A92,newUser,5,1705555244116,1,CORE,9.0,0
2236,E6191741039EE17603C40A12A31D5BA3BA6E21684C78D969E851B75681003617,earnedIn,5,1711877500977,1,CORE,0.0,0
2237,1DA0C08DD3B7606C20625DF440018CF56B80D8FA6B9EFA2509688423B20ACB5E,newUser,5,1711877500977,1,CORE,3.0,0
2238,04FA032AC0C996B703AE40C59E054A46330158848444DB742783A27F4E2BC1F5,earnedIn,5,1711877500977,1,CORE,9.0,0
2239,C1DC2A42FF0FFE5348AC663F66DDEF2E18EAF73C2228B1FB235ED26701034D4B,earnedIn,5,1711877500977,1,CORE,0.0,0
2240,C2D04EC202E91447564C0A6B7B0338E02CBA70F7D857C07AFBBB72C157381DCD,newUser,5,1711877500977,1,CORE,0.0,0
2241,690FBADEE62C4CA457056D9A25F20F0F4121542C9C16D5301ADC2801E24AA4D4,atRisk,5,1711877500977,1,CORE,0.0,0
2242,1EC832C29C5627C931ABADF56EE46057BAF522FF9FA43BAFBBF1EC41836E4D9B,earnedIn,5,1711877500977,1,CORE,0.0,0
2243,C7979A1423C0749EE67660BF99EAEECE757DABC2BC6357F13EB01DB42876CEB4,earnedOutAcknowledged,37,1712166429524,1712159915303,CORE,14.0,1
2244,53F9B3FF5C2CD854A89BACB5CC8CD3FEB34E0F65EC3D6E2F7A0201B360DB8E04,newUser,5,1675082890559,1,CORE,0.0,0
2245,A19A319BAF7258A721AF1B79BB63DDF0D07205FB9132BA692E40043A790CD241,earnedIn,5,1709578909625,1,CORE,0.0,0
2246,886E085DF4F2BB67A5F5365DCB0C7E3471EB5E2A25B0EAD3C00707F75154FF30,earnedIn,5,1711877500977,1,EXPANSION,0.0,0
2247,CAC61EECDC827A702489D9897D6FB1D39332B628EF7F45F80B55FB2D9B527544,newUser,5,1711877500977,1,CORE,0.0,0
2248,F3960FA4AB125D2E7E9F9ECD869A2ECA81BA1E30F85A45D5F037BCDE941D134A,earnedIn,5,1711877500977,1,CORE,13.0,0
2249,1B7C357ED4DE7B56839B4D9EC28E0DF8548E47D6F7FFB5336F4FC313E64E9F02,earnedIn,5,1711538979003,1,CORE,13.0,0
2250,61B859E9530D48C9EEB8CB2B9F2630BD7D6384A09C8DECDBC957807A5A9BB4A9,newUser,5,1711877500977,1,CORE,13.0,0
2251,781D64C753180C89ACE7C94BD295247657285BBA6DDCEF6477F2F8FD942768C9,newUser,5,1711877500977,1,CORE,13.0,0
2252,956EC8D0DD0C4067A8D956C4C02DC14F2CD882C6E621A0D942D89B07818676E8,earnedIn,5,1713435644805,1,CORE,0.0,0
2253,0F8745A3B041B5731B0236950599F06424D4FA914E0DF3647BD08C2D03E67180,earnedIn,5,1711724591095,1,CORE,0.0,0
2254,A61FB3EC9C94CA05B7B51D9A0DACEDF13C3418DEA01638F04A8DC81C8CCF5B96,earnedIn,5,1711877500977,1,CORE,13.0,0
2255,8074090DBEE8CDDB051C81200139A87DE6E1BB9A4EF982EC130332C28001D45D,earnedIn,5,1711744392195,1,CORE,0.0,0
2256,3CA4414FC0FCC376A6569F5B6B49C48E7EC52B8429D098DF65A46DB58DA94CB0,earnedIn,5,1712666984523,1,CORE,14.0,0
2257,EE97192D8EEF30E6D490447B6AD8E83DBEBCB3EEF632F9BD77E1C7166EC652DB,newUser,5,1709578909625,1,EXPANSION,0.0,0
2258,82497417B3F0701618925782E3A22B255C7F420BCAD687516CA951DFEA682A72,earnedIn,5,1711877500977,1,CORE,0.0,0
2259,EB886D41F7A002BF2A20D6FB667023642077EA4701F1E2B0EFC73661B7582A54,earnedIn,5,1711877500977,1,CORE,11.0,0
2260,333AB758916FF86BAF15A21074AB066D2ED3AF59F79C7AFB8005AB24E1D2DD7B,earnedIn,5,1711877500977,1,CORE,9.0,0
2261,28712FC387B7DDC281E919AF002B7130085EF9EE455481F397852D29EF08A4ED,earnedIn,5,1711877500977,1,CORE,14.0,0
2262,EE1C489ADB8E1EE16B57F474AF1FCDB30F48F9FA359C40EFA4710782EE13ABD4,earnedIn,5,1712464278477,1,EXPANSION_PLUS,0.0,0
2263,471ED9C1C09AAAA6B0BF8B54311AAD407F137E72568E066D9E350569C24B8489,earnedIn,5,1710655185733,1,CORE,0.0,0
2264,A4B6353E38FF2666C8FAB990D25C15DCCEDBE379D6F7B15F7F8C907899726D85,newUser,5,1709578909625,1,CORE,14.0,0
2265,6DED9A3B6BE62C6725757B0F2288DE0BE536049EFF1EDF03BBFD994A76FDB34E,earnedIn,5,1711877500977,1,CORE,6.0,0
2266,634FEC27970565521BC630916FFB1B1C8735459B4CA09EFC638E1080BD264B1A,newUser,5,1689851169250,1,CORE,0.0,0
2267,9B632E3EE7C19ABAF6D91EBBAA7B1426AD21FF7B5C04A3BBDCE8CBD11DB86EDD,newUser,5,1711877500977,1,CORE,0.0,0
2268,15A943A8C91C274B1FDBCF7871105F9284DB119680893955A3B1F1A54F613914,newUser,5,1711877500977,1,CORE,13.0,0
2269,9E1A7AD65089F23122D1F266411DFB84FBC96FB2524F6DC45DC0A209AFF6B430,earnedIn,5,1711877500977,1,CORE,2.0,0
2270,0D45C981D68A11120EF651DA8688B525598FB788D5D819106182B22E9E53A22D,newUser,5,1708356972481,1,CORE,0.0,0
2271,C319C34751BD0B59619E9EF10D0B8F4BA75D7045283622DD522C7CC7C40C3193,newUser,5,1711877500977,1,EXPANSION,4.0,0
2272,3A8E5634C98A15ACBBBEBBDCC08256A8E98EF5A04B7F40A8A6F6447AFD8C2ACA,newUser,5,1711877500977,1,CORE,13.0,0
2273,4E31F4470FD34418CADF40474FC8A9B98C2F667E7EE836C7656BEA1045F01C7C,newUser,5,1697203133727,1,CORE,10.0,0
2274,B35197F5D6E06FCF29630388DCB20FE27315F9272AD368970F5F65F1B7A729D2,earnedIn,5,1711877500977,1,CORE,0.0,0
2275,3004BD245C777BAD700EC0C3946ABC0BA3810B7C31013C067D61E96CE323A8B3,newUser,5,1711877500977,1,EXPANSION,0.0,0
2276,73E16F73D5E0F1551787FDFC2F007F849670AF6322B8960C497BAF7141BA8DB0,newUser,5,1711877500977,1,CORE,9.0,0
2277,96554EFB1BF8D8A3B9C37DA8E7413A6C94ADF22BC6A500D6E13D8314A4CC5A4F,earnedIn,5,1709746398632,1,CORE,0.0,0
2278,A07D112341D3C4E35DF34E1C371A01B4C1D50FFCC13F2A60C9E3F6A35573DB2F,earnedIn,5,1711877500977,1,EXPANSION,7.0,0
2279,CBA87D1BAD0F87B379DBAA8B14CC9E479ED279731043A51EC7DCAE5F7DCF9EF7,earnedIn,5,1711877500977,1,CORE,13.0,0
2280,C0F8D98D7600A43340E657457829F0A04051D2CEFCAE5F776098BF932ECC2AB0,newUser,5,1700334275904,1,EXPANSION,0.0,0
2281,19FE098F12A79486E2E68D2C6ED8CC57BA3E256DE3D2FFEA1BFB8AB553BA0797,newUser,5,1711877500977,1,CORE,9.0,0
2282,8CC8562232D3A0EE774F5DEE35F180A9283FC6F895184CB90DBB44ECBFF893BF,earnedIn,5,1711877500977,1,CORE,0.0,0
2283,79BCEC023AC6B306668F04858D0F82EEB5B42E4D28AA731876DF0900B4AF2D4E,newUser,5,1711877500977,1,CORE,13.0,0
2284,D37E3F88B76521F1BDCEEBC199F3BE457590C53DBD3B0BE95F949FCCCBE3F3A1,newUser,5,1690241735782,1,CORE,3.0,0
2285,B4A02E32F53E8FA8A3ADF7051EB7481A23DABB0F78D5D153B14D3C5A19C1FC9D,earnedIn,5,1711877500977,1,EXPANSION,0.0,0
2286,CFB0AA6618FF34B53DB874B9B020011F94162A04590AC6659A736D73AC6BFF09,earnedIn,5,1709578909625,1,CORE,0.0,0
2287,B695EDEBBA4A1E21787D7673F746CEAF6C6981A96CB3CF0C733CF37F8CA7BB16,newUser,5,1709578909625,1,CORE,13.0,0
2288,725300D2BA7B6115F75B91CFB91DF33D441D1DF6DD2D42BDF9F6AA22AA6291F7,newUser,5,1711877500977,1,EXPANSION,0.0,0
2289,BDA471BF3A3484C401E7F9C20A55B8BB397F9D92236DE5C1A6381DC79A9EDF80,newUser,5,1711877500977,1,CORE,13.0,0
2290,710EAB0B9BB3D5F5671734AB7ACB9AF7B21A01431B8391232B7C91568336451A,earnedIn,5,1711877500977,1,CORE,0.0,0
2291,7BB9A293C4A48259308144C7C3F4E9427C712F7626C28DBF90FCA3F0A0A01303,newUser,5,1711877500977,1,CORE,0.0,0
2292,4A75011B931806BD831B931C41D672248EB0153D78727A1F12865F099D80D9F2,earnedIn,5,1711877500977,1,CORE,0.0,0
2293,2E2A4DC478E088301F7B8C285D71CB131850D105E1A377546290576FBE09490D,earnedIn,5,1711877500977,1,CORE,0.0,0
2294,C1EF9DB0DAA2DBDC8F09075124C9C38F683F2A1789D37FE3F7759ADD40018466,newUser,5,1711877500977,1,CORE,0.0,0
2295,806A64BB22031072FF40B84729F1F453F3782BC8B56DB84E14E112B966A1EA04,newUser,5,1711744392195,1,CORE,11.0,0
2296,5F4436786E89DB25423CBB63887D74084AC5F1D99692A06D16FC45F5CC1C2EA8,newUser,5,1711877500977,1,CORE,3.0,0
2297,D13554565791F8D020F7E05A514E650D9F9D9B55A26E1ECAB80B3CAC334A90DA,newUser,5,1711877500977,1,EXPANSION,0.0,0
2298,71BF52D62A82B0B527A252181508DB4FA54CE3B3309789216EDBAFB70C9E0015,earnedIn,5,1711877500977,1,CORE,0.0,0
2299,67EC0284A6179BE0F652026A64E362DD82B0DCC9CF5FE9C2B4D3EFFF09228158,earnedIn,5,1711877500977,1,CORE,0.0,0
2300,7BE03BE04174024FA2DC3B22E1B4D9A6F0C87B6CC084BA2D67627D6B5F058C09,earnedIn,5,1711877500977,1,EXPANSION_PLUS,0.0,0
2301,34F64F8BC8D9AD9C777543B8A7FF0A44221CD23820A563908CD1E67133608F54,earnedIn,5,1711877500977,1,CORE,14.0,0
2302,FB441691A9C7177DD74553273887325D62F29C8E9074409C2DB6BE994783AE67,newUser,5,1709573510566,1,EXPANSION,0.0,0
2303,1DE39830D39B52272CD206A4023F9D0B250764B1B25D072BEF1073607684A608,earnedIn,5,1712181114620,1,CORE,13.0,0
2304,CFBAA39FF8F36E5D523B6F7F1322FA2916B3529E4CADBFE9CF20C1DB92A28AB9,newUser,5,1709573510566,1,CORE,13.0,0
2305,4111205B624EEC6F411BFD7856297C1AC3AA43DB95883229528D998E46A3D5A9,earnedIn,5,1711877500977,1,CORE,0.0,0
2306,E78A4C6227C50EEBB4853699AED135240127CD683AAB34A4BDF5928064EB839E,newUser,5,1711877500977,1,CORE,13.0,0
2307,F8310221A56B35FC7A3F71DC3ABE4BE35D0BDBF501B72CA089676B24F471CA21,newUser,5,1690702863909,1,CORE,0.0,0
2308,C0414C1A90B2817434874D4AFB7A4EF857F665E9D0657CA4E27F2B2E4B1B2DE4,earnedIn,5,1711877500977,1,CORE,14.0,0
2309,D4E74DF9736CD2364039C26D435CCCB8B0BD290971776E5206904CAE3E8879F5,newUser,5,1711877500977,1,CORE,13.0,0
2310,3903B03C6B9382BBDC136F526436B808BB07F843B6D7B4A317EA20922FDA614B,newUser,5,1696681837944,1,CORE,0.0,0
2311,C780A9B37A527028FA4CFBC731401166B16B5D2AF277499F1BD40D6CBEE38E36,earnedIn,5,1711877500977,1,CORE,14.0,0
2312,5DBA6F1DC82CA15D8F6D68092307CD94F42E16D1BEE413BCF92C1DE55B63770E,earnedIn,5,1711877500977,1,CORE,0.0,0
2313,783E67B3061C49DE7B90B527318B7A3BB9BDC0D53F701DE1958D6B025FE0AEB0,newUser,5,1690895674222,1,CORE,0.0,0
2314,04C4B27E635195D75667C90C90CBBF4CF0E9E2A0D97ABBF66F7B752A1DADFFDE,earnedIn,5,1711877500977,1,CORE,0.0,0
2315,BAA0A054F1F0C71DE6E4F6EAE502A95477FB385FC88AA27F29FAC4B6B45002D8,newUser,5,1711877500977,1,CORE,0.0,0
2316,237F22ED0A9540F606E334FBD8D9CD262515151BA531B46645B5314CFEF2F40E,newUser,5,1711877500977,1,EXPANSION,0.0,0
2317,989F8519200C10B0BB1A3639E1DC0E917013B683FC1A89861BAC5F017CB00EC5,newUser,5,1711877500977,1,CORE,0.0,0
2318,5B9117FE712545E3B57E157A437671356D02DA8FF194EEBFA9A89055BE34B6D1,earnedIn,5,1711877500977,1,CORE,0.0,0
2319,4E830BA3307D7006052A7E4B0184FFBAF0DE46F692E8BEC05B7C3434B57C5573,newUser,5,1711877500977,1,CORE,0.0,0
2320,469C188BD5CDC22F1258966CCB02290A0D989344874F422628AE8D403267AEAE,earnedIn,5,1711877500977,1,CORE,8.0,0
2321,D32590368B1AEECFDBBCBB38B5CBDB419B98609C7DCFD53745356396C1BE7FA4,earnedIn,5,1711877500977,1,CORE,0.0,0
2322,C199EDFBA0B431B2F408EE4E89179D6284C17FD8A7C876DCB522F585034C3C4F,newUser,5,1711877500977,1,CORE,13.0,0
2323,C815AD55B1DF2CF77C9FE8AD8F9E6CD262DBA87EDA4A04C2B9D96B8E3E7CA8B7,earnedIn,5,1711877500977,1,CORE,8.0,0
2324,FBA2EE8FDA1EA9788C7009799916F289F5AED475BF7FA479C365198C682DB455,earnedOutAcknowledged,17,1712478346438,1712470673661,CORE,0.0,1
2325,97F9B770317F66B974E42B69930F6639AC7783B53484A987771DA5A5BE623B17,earnedIn,5,1711877500977,1,CORE,14.0,0
2326,C0BF6FA8727AB42AF162C958AD82DD1E08B2F260C6A41CC6F8D535225104676E,newUser,5,1711877500977,1,CORE,13.0,0
2327,A02AFBB0E51BC0A08652B5383FD8DDBDC07AD2C81D6CEC5CDEE59E41692D4FFD,newUser,5,1711877500977,1,CORE,0.0,0
2328,B976354829FC6121487AA9B0A0BDEAD5D02D7820525FEE6E4E2B4DCDD5AD140A,earnedOutAcknowledged,23,1712166429433,1712159915303,CORE,13.0,1
2329,B7D9BE1BD451C87074ED266ACFA0E8A32C369FFB845B36583273CD6ACC531437,earnedIn,5,1711877500977,1,CORE,6.0,0
2330,2A6D728F29114E431B57CAF7DA8CDAE5DAC49B003B57F654D103BA093EACA09D,newUser,5,1704391346650,1,CORE,0.0,0
2331,754421328E7AB88B599BA4776BEB591C15B7FB12B89FD177BB525F37C46BC43E,earnedIn,5,1711877500977,1,EXPANSION_PLUS,0.0,0
2332,B6629D6599A56020BA2E76EC235E915347829E33B2F04512D31A483338EF51A8,newUser,5,1711877500977,1,EXPANSION,0.0,0
2333,D790D934B2931FBE4935923854339DC61C3780DDD5D0FC58B75694C0E900C354,newUser,5,1711877500977,1,CORE,13.0,0
2334,03C8CF0F6A48E3F73D9BFFE77BB4FA5CB59AE141E6E65866543D3C6A29BCAEA1,earnedIn,5,1711686969540,1,EXPANSION,0.0,0
2335,1430BD1B1DD448EAC47E12DB7B615532CE6C490C5E2FBC14E78925B9B04A61FA,earnedIn,5,1711877500977,1,CORE,13.0,0
2336,AAD9328C8C4BF0CFDBBC788C1A846A42208304A158F029B1ABF7339075BE1B2C,earnedIn,5,1711877500977,1,CORE,0.0,0
2337,37075246D89FB60A6561AEA291AB2E8A89439B88CDCDB794F0FCE2267E254D09,earnedIn,5,1711877500977,1,CORE,0.0,0
2338,004F195928B45CAE77EEE5F8A8E91B554B80862FCCC2956A3EDB3EA6A8D3CD7F,earnedIn,5,1711877500977,1,CORE,0.0,0
2339,197332CF8FD70CF7A9295E8DEF61487CF0304CAB352D991FE98F492EDBE20A4A,newUser,5,1711877500977,1,CORE,13.0,0
2340,C51EC7F0FAA397567865FA8B8508CBE4A6EC324A068EF449F73E776FA5276A33,earnedIn,5,1711877500977,1,CORE,0.0,0
2341,4E89A94F780F1F8B6F7DDB20C7EE141407CDAB397682B8E4DA0DD28A2AA16268,earnedIn,5,1711877500977,1,CORE,14.0,0
2342,E6C682E8826453F44AC56F97A86A3A4EFEBE463422A6DF795393B214834DA6B1,earnedIn,5,1711877500977,1,CORE,9.0,0
2343,213645E37FA885B0FBC4FCD1666BACC0231A00EA5ED487EE3DFC594572AC1566,earnedIn,5,1711877500977,1,CORE,13.0,0
2344,3A1BA7D6581A13BACFF5A309CE629CEF879BD010EC8EE9E2DB82E3A8A9DEC282,earnedIn,5,1711877500977,1,CORE,0.0,0
2345,14AB77DC4A604185D0440BC89271B8E17620D75626C1AD631DB7BE2C0644D97D,earnedIn,5,1711877500977,1,CORE,14.0,0
2346,1C063A420FE7D6283986FC3A92E836C0053547AABCE202DE39B5E217B590BD1C,earnedIn,5,1711877500977,1,CORE,0.0,0
2347,E2EBFF25501BA6192A9FA19EE3AC503E8976FA0F0A347905147A095754BF2B30,newUser,5,1695765286848,1,CORE,13.0,0
2348,AEB7B3DB92D2E7A1BE6567C5366EFB4FF35DD7CCEC77D4FBD31F5DE81EF40B97,earnedIn,5,1711877500977,1,CORE,13.0,0
2349,2F5687DBBD731D47F99F24B3ABE98850ACCF5E0D9E009071C83666A299C1D769,earnedIn,5,1711877500977,1,CORE,0.0,0
2350,C60D67EE1016A274528F504B900976351552E6BFFFD5049AFCF95A126E3CFB2A,earnedIn,5,1711877500977,1,CORE,13.0,0
2351,7CF90BC6612577326C75E480A555160B34CBF2A7EC0DC3C034CC69979E509858,newUser,5,1711877500977,1,CORE,11.0,0
2352,B67CCB17D6D8C5C27ECF58937BA64C3D9A8BE2379882136BBF7EF14BA679C0DD,newUser,5,1711877500977,1,CORE,13.0,0
2353,7130156B6DF50E7B0B54091037C915CEF5FDFF274F43F51F22002413CF7ADB8B,newUser,5,1711877500977,1,CORE,14.0,0
2354,9D1783007BC9585638DA426069FB427A17A587A36E4D8998597A281F7077B9DC,earnedIn,5,1711877500977,1,CORE,13.0,0
2355,782AB2780CE5ACA22F93D6C818829509EE085E6D88A0E37DBB0220573163B7BC,newUser,5,1711877500977,1,CORE,13.0,0
2356,F6510A7E86E59815BB556A04751ABBC6FC18A77242892327AF81EBBCBC7B7BE8,newUser,5,1711877500977,1,CORE,0.0,0
2357,06BAF75AEF1500C50B37F95CC3968312C590CCAD19175F802F5644D21E90357E,newUser,5,1688280037013,1,CORE,13.0,0
2358,EE0E658C98BF1BD9B9D5D25D3B7F7455F735339A01DDBC53C679131E91833339,newUser,5,1711877500977,1,CORE,13.0,0
2359,24741F1C1590F32D12422EF7A41081FD5EBA393EE803F8D1F3E57E01863ED41C,newUser,5,1711877500977,1,CORE,13.0,0
2360,06B34F2CF9AEC0A6FEDF4FD4B9E288ECB6D03E535834074160034DC725CE5FBB,earnedIn,5,1711877500977,1,CORE,13.0,0
2361,4E47332F502304B66776302068881E62B125E4F4CA8A8073F8729AAB63538839,earnedIn,82,1712705399565,1712159915303,CORE,0.0,1
2362,CBB366D1261FCA8C30DCA65DEE712AE3FDA8741D3F6390A79AED9C586209C72B,earnedIn,5,1711877500977,1,CORE,8.0,0
2363,E64A9670F987577318DA3DB642D66C597B8BBE2F8BC3110CE31E1EF2B163E8C7,newUser,5,1711294873026,1,EXPANSION,0.0,0
2364,836C852FB345D154F8A72F9AA89218098ED054872FE09BDB373444DFE51F6A34,newUser,5,1706359727665,1,CORE,0.0,0
2365,68BF2BDC3B7AE4C59C4EF87DB00B7EFCF318BD3F5A89D57F7B60FB3CAEE477EE,newUser,5,1694977231304,1,CORE,6.0,0
2366,853BBF79B608FCBADA2D2506E19DEEBED7EEB6194A3EA65EF8FB1433A39950D4,earnedIn,5,1711877500977,1,CORE,0.0,0
2367,571543833B241C579D3ABA77FDABD38DEF68B02E50F8DB5EF00569CA89152C34,newUser,5,1703634471991,1,CORE,0.0,0
2368,4741AC34FCB2AFDDDB13F51115DE6D70365402E49CD540DD69BE2D261E63B3AE,newUser,5,1711877500977,1,CORE,9.0,0
2369,6AE8112D7767E9A5DA9675C51891AD08C35A40169012905E4FE9A5FC7A8187A5,newUser,5,1711877500977,1,EXPANSION,0.0,0
2370,86FDFC9CBD08C3DC221FB47221F98DAD425520C1D77376D1AAF734769C5AB88F,earnedIn,5,1711877500977,1,CORE,2.0,0
2371,5B4AD763CAF9A8E312B49F3EEF11888DAC4DA90F14BAA57692FCF02579C7BD4D,newUser,5,1711877500977,1,CORE,13.0,0
2372,65FF6A247CC861E6639CA79AD8A051198E5B0865BA0DD6DB2048D8807486EA8F,newUser,5,1711877500977,1,CORE,2.0,0
2373,CF235164BDFA52C4F14F263142438517EBFC46BF9D7DC6C7132523D49686448C,earnedIn,5,1712073012566,1,CORE,13.0,0
2374,498E02ED21B6A56D424C056DF35155369E8C97DA2E0F95A52F936A03893F9E22,earnedIn,5,1712596691707,1,CORE,0.0,0
2375,0F9DE45460731089979E9C422E164BA83DB2D1005D523E23CD07B627F62323BE,earnedIn,5,1712287312059,1,CORE,0.0,0
2376,2B0A61B6FA0D30300D63B6D187319CD297242DED3C37EB72A92E29202590EC66,earnedIn,5,1711877500977,1,CORE,9.0,0
2377,D7C56B47E1F98EA57255065E5C3DFCF2A68442C3B4B2BCBD818157956D6B287B,newUser,5,1688074466825,1,CORE,3.0,0
2378,6D55FF35D27F3DB472D0C6460568A8F55BE3EC7F901AC12F6DE1162355D32E75,newUser,5,1711877500977,1,EXPANSION,0.0,0
2379,B063D988EA75ED9DA9FDA7219487A88352E53805282BDC284B15FE76C1B1268A,earnedIn,5,1711877500977,1,CORE,13.0,0
2380,FCF7BF72033587BA0571DEEABE6FEE73BA9A58A6B36C5AFE4E1E569BB62FAA19,earnedIn,5,1711877500977,1,CORE,0.0,0
2381,C1CB9F583AC1C1E4BA482F877A890CD916167194397B465E4D87C2D625D22EC2,earnedIn,5,1711877500977,1,CORE,0.0,0
2382,9CF43AB6F27A8731D1956F922D244938AF1DCAA21E0FCACC7D4FEE16E5012105,earnedIn,5,1711877500977,1,CORE,0.0,0
2383,CEF8C009C2AEA3770ADC58CEA8D28F14BF391093F3368E4335663A39EF3BEE47,newUser,5,1711877500977,1,CORE,14.0,0
2384,AB591EADF6E2272A4F87142E0C086F128E2661BFEF974054E428663AC24AB4EF,earnedIn,5,1711877500977,1,CORE,13.0,0
2385,ABFA2D83297B8543FCC0A260DD1D730121B03FC04B21BF2DF7D7F3011123E830,newUser,5,1683639070552,1,CORE,0.0,0
2386,332FF70F3751BDD35E3BD0EE1B528C528E630871D56AC2C31CCBA90A9A5806DC,earnedIn,5,1713263839487,1,CORE,1.0,0
2387,F74D86192A2CC82217E78B2C45A685E96C198D2F46285477CF0CE27A12DFEE11,earnedIn,5,1711877500977,1,CORE,0.0,0
2388,8A1F536DC5D1714735C935D268F3744EBCBF135FFC57B95A9E1964C267B453A4,newUser,5,1689050309375,1,CORE,0.0,0
2389,170D5F96F3BF4088F2E85C6A31770EE622D9455461B1BD7E8129328AC8139440,newUser,5,1711877500977,1,EXPANSION,4.0,0
2390,37ED717DAE5039A209E426E73B6F01DE82FF9DB14CC5627DB0CA89E6DBE81579,earnedOutAcknowledged,22,1712166429380,1712159915303,CORE,0.0,1
2391,2785454CA5CEEE53ADC10AF90044C97144041CA03319C3BA9E95ABAC94A29916,newUser,5,1711877500977,1,CORE,0.0,0
